Site,Parameter,Date..LT.,Year,Month,Day,Hour,NowCast.Conc.,AQI,AQI.Category,Raw.Conc.,Conc..Unit,Duration,QC.Name
Lima,PM2.5 - Principal,2020-03-21 11:00 AM,2020,3,21,11,7.6,32,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 12:00 PM,2020,3,21,12,8.1,34,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 01:00 PM,2020,3,21,13,9.3,39,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 02:00 PM,2020,3,21,14,8.4,35,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 03:00 PM,2020,3,21,15,7.8,33,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 04:00 PM,2020,3,21,16,8.3,35,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 05:00 PM,2020,3,21,17,11.1,46,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 06:00 PM,2020,3,21,18,11.5,48,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 07:00 PM,2020,3,21,19,12.2,51,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 08:00 PM,2020,3,21,20,12.1,51,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 09:00 PM,2020,3,21,21,13.5,54,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 10:00 PM,2020,3,21,22,13.2,53,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-21 11:00 PM,2020,3,21,23,11.6,48,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 12:00 AM,2020,3,22,0,11.3,47,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 01:00 AM,2020,3,22,1,11.6,48,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 02:00 AM,2020,3,22,2,11.3,47,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 03:00 AM,2020,3,22,3,10.4,43,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 04:00 AM,2020,3,22,4,8.5,35,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 05:00 AM,2020,3,22,5,6.7,28,Good,5,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 06:00 AM,2020,3,22,6,6.8,28,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 07:00 AM,2020,3,22,7,7.4,31,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 08:00 AM,2020,3,22,8,7.7,32,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 09:00 AM,2020,3,22,9,7.8,33,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 10:00 AM,2020,3,22,10,8.4,35,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 11:00 AM,2020,3,22,11,8.2,34,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 12:00 PM,2020,3,22,12,8.1,34,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 01:00 PM,2020,3,22,13,7,29,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 02:00 PM,2020,3,22,14,7.9,33,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 03:00 PM,2020,3,22,15,9,38,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 04:00 PM,2020,3,22,16,9,38,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 05:00 PM,2020,3,22,17,11.5,48,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 06:00 PM,2020,3,22,18,11.7,49,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 07:00 PM,2020,3,22,19,13.3,54,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 08:00 PM,2020,3,22,20,14.1,55,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 09:00 PM,2020,3,22,21,14.5,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 10:00 PM,2020,3,22,22,14.2,55,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-22 11:00 PM,2020,3,22,23,12.1,51,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 12:00 AM,2020,3,23,0,11,46,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 01:00 AM,2020,3,23,1,10.4,43,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 02:00 AM,2020,3,23,2,10.2,43,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 03:00 AM,2020,3,23,3,10.9,45,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 04:00 AM,2020,3,23,4,10.5,44,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 05:00 AM,2020,3,23,5,9.3,39,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 06:00 AM,2020,3,23,6,10.5,44,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 07:00 AM,2020,3,23,7,10.7,45,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 08:00 AM,2020,3,23,8,8.9,37,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 09:00 AM,2020,3,23,9,9.9,41,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 10:00 AM,2020,3,23,10,12.4,52,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 11:00 AM,2020,3,23,11,12.2,51,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 12:00 PM,2020,3,23,12,10.1,42,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 01:00 PM,2020,3,23,13,9,38,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 02:00 PM,2020,3,23,14,9.5,40,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 03:00 PM,2020,3,23,15,12.2,51,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 04:00 PM,2020,3,23,16,11.1,46,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 05:00 PM,2020,3,23,17,14,55,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 06:00 PM,2020,3,23,18,14.5,56,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 07:00 PM,2020,3,23,19,13.7,54,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 08:00 PM,2020,3,23,20,13.3,54,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 09:00 PM,2020,3,23,21,12.1,51,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 10:00 PM,2020,3,23,22,11,46,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-23 11:00 PM,2020,3,23,23,11,46,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 12:00 AM,2020,3,24,0,11.5,48,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 01:00 AM,2020,3,24,1,11.7,49,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 02:00 AM,2020,3,24,2,9.8,41,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 03:00 AM,2020,3,24,3,9.4,39,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 04:00 AM,2020,3,24,4,8.2,34,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 05:00 AM,2020,3,24,5,10.6,44,Good,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 06:00 AM,2020,3,24,6,9.8,41,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 07:00 AM,2020,3,24,7,9.8,41,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 08:00 AM,2020,3,24,8,10.4,43,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 09:00 AM,2020,3,24,9,13.2,53,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 10:00 AM,2020,3,24,10,13.1,53,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 11:00 AM,2020,3,24,11,11.5,48,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 12:00 PM,2020,3,24,12,12.2,51,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 01:00 PM,2020,3,24,13,11.1,46,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 02:00 PM,2020,3,24,14,9,38,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 03:00 PM,2020,3,24,15,10.5,44,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 04:00 PM,2020,3,24,16,9.7,40,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 05:00 PM,2020,3,24,17,11.8,49,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 06:00 PM,2020,3,24,18,11.9,50,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 07:00 PM,2020,3,24,19,12.9,53,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 08:00 PM,2020,3,24,20,13.4,54,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 09:00 PM,2020,3,24,21,11.2,47,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 10:00 PM,2020,3,24,22,8.6,36,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-24 11:00 PM,2020,3,24,23,11.8,49,Good,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 12:00 AM,2020,3,25,0,9.9,41,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 01:00 AM,2020,3,25,1,6.9,29,Good,4,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 02:00 AM,2020,3,25,2,5.4,23,Good,4,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 03:00 AM,2020,3,25,3,5.7,24,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 04:00 AM,2020,3,25,4,6.3,26,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 05:00 AM,2020,3,25,5,7.1,30,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 06:00 AM,2020,3,25,6,6.5,27,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 07:00 AM,2020,3,25,7,6.2,26,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 08:00 AM,2020,3,25,8,6.1,25,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 09:00 AM,2020,3,25,9,7.5,31,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 10:00 AM,2020,3,25,10,7.7,32,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 11:00 AM,2020,3,25,11,7.3,30,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 12:00 PM,2020,3,25,12,7.6,32,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 01:00 PM,2020,3,25,13,8.8,37,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 02:00 PM,2020,3,25,14,7.9,33,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 03:00 PM,2020,3,25,15,7.9,33,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 04:00 PM,2020,3,25,16,8.3,35,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 05:00 PM,2020,3,25,17,10.7,45,Good,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 06:00 PM,2020,3,25,18,10.8,45,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 07:00 PM,2020,3,25,19,13.4,54,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 08:00 PM,2020,3,25,20,15.2,58,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 09:00 PM,2020,3,25,21,18.6,65,Moderate,22,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 10:00 PM,2020,3,25,22,15.3,58,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-25 11:00 PM,2020,3,25,23,12.6,52,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 12:00 AM,2020,3,26,0,12.3,51,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 01:00 AM,2020,3,26,1,11.1,46,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 02:00 AM,2020,3,26,2,11,46,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 03:00 AM,2020,3,26,3,9.5,40,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 04:00 AM,2020,3,26,4,7.2,30,Good,5,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 05:00 AM,2020,3,26,5,6.1,25,Good,5,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 06:00 AM,2020,3,26,6,7.5,31,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 07:00 AM,2020,3,26,7,7.2,30,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 08:00 AM,2020,3,26,8,7.1,30,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 09:00 AM,2020,3,26,9,7,29,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 10:00 AM,2020,3,26,10,7.5,31,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 11:00 AM,2020,3,26,11,7.7,32,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 12:00 PM,2020,3,26,12,7.8,33,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 01:00 PM,2020,3,26,13,7.9,33,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 02:00 PM,2020,3,26,14,7,29,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 03:00 PM,2020,3,26,15,7.4,31,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 04:00 PM,2020,3,26,16,7.2,30,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 05:00 PM,2020,3,26,17,8.9,37,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 06:00 PM,2020,3,26,18,9.4,39,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 07:00 PM,2020,3,26,19,11.7,49,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 08:00 PM,2020,3,26,20,13.8,55,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 09:00 PM,2020,3,26,21,14.9,57,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 10:00 PM,2020,3,26,22,15.4,58,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-26 11:00 PM,2020,3,26,23,13.2,53,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 12:00 AM,2020,3,27,0,11.6,48,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 01:00 AM,2020,3,27,1,9.8,41,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 02:00 AM,2020,3,27,2,7.9,33,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 03:00 AM,2020,3,27,3,9.4,39,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 04:00 AM,2020,3,27,4,9.2,38,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 05:00 AM,2020,3,27,5,9.1,38,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 06:00 AM,2020,3,27,6,7.5,31,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 07:00 AM,2020,3,27,7,6.7,28,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 08:00 AM,2020,3,27,8,7.3,30,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 09:00 AM,2020,3,27,9,7.6,32,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 10:00 AM,2020,3,27,10,7.8,33,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 11:00 AM,2020,3,27,11,8.8,37,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 12:00 PM,2020,3,27,12,8.8,37,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 01:00 PM,2020,3,27,13,9.8,41,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 02:00 PM,2020,3,27,14,10.3,43,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 03:00 PM,2020,3,27,15,12.7,52,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 04:00 PM,2020,3,27,16,12.3,51,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 05:00 PM,2020,3,27,17,14.1,55,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 06:00 PM,2020,3,27,18,12,50,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 07:00 PM,2020,3,27,19,12,50,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 08:00 PM,2020,3,27,20,13.5,54,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 09:00 PM,2020,3,27,21,14.2,55,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 10:00 PM,2020,3,27,22,15.5,58,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-27 11:00 PM,2020,3,27,23,14.8,57,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 12:00 AM,2020,3,28,0,13.6,54,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 01:00 AM,2020,3,28,1,11.3,47,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 02:00 AM,2020,3,28,2,11.1,46,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 03:00 AM,2020,3,28,3,10.1,42,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 04:00 AM,2020,3,28,4,12.4,52,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 05:00 AM,2020,3,28,5,11.2,47,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 06:00 AM,2020,3,28,6,10.2,43,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 07:00 AM,2020,3,28,7,9.6,40,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 08:00 AM,2020,3,28,8,10.2,43,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 09:00 AM,2020,3,28,9,9.6,40,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 10:00 AM,2020,3,28,10,8.3,35,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 11:00 AM,2020,3,28,11,8.6,36,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 12:00 PM,2020,3,28,12,9.8,41,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 01:00 PM,2020,3,28,13,9.9,41,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 02:00 PM,2020,3,28,14,9.4,39,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 03:00 PM,2020,3,28,15,8.2,34,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 04:00 PM,2020,3,28,16,7.9,33,Good,7,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 05:00 PM,2020,3,28,17,9.5,40,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 06:00 PM,2020,3,28,18,11.9,50,Good,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 07:00 PM,2020,3,28,19,13.4,54,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 08:00 PM,2020,3,28,20,12.2,51,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 09:00 PM,2020,3,28,21,13.6,54,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 10:00 PM,2020,3,28,22,15.3,58,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-28 11:00 PM,2020,3,28,23,15.1,57,Moderate,15,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 12:00 AM,2020,3,29,0,16,59,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 01:00 AM,2020,3,29,1,14,55,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 02:00 AM,2020,3,29,2,12,50,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 03:00 AM,2020,3,29,3,12.5,52,Moderate,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 04:00 AM,2020,3,29,4,10.8,45,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 05:00 AM,2020,3,29,5,9.9,41,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 06:00 AM,2020,3,29,6,10.4,43,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 07:00 AM,2020,3,29,7,9.2,38,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 08:00 AM,2020,3,29,8,10.6,44,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 09:00 AM,2020,3,29,9,11.3,47,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 10:00 AM,2020,3,29,10,14.1,55,Moderate,17,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 11:00 AM,2020,3,29,11,12.5,52,Moderate,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 12:00 PM,2020,3,29,12,10.2,43,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 01:00 PM,2020,3,29,13,8.1,34,Good,6,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 02:00 PM,2020,3,29,14,10,42,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 03:00 PM,2020,3,29,15,11,46,Good,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 04:00 PM,2020,3,29,16,10.5,44,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 05:00 PM,2020,3,29,17,11.7,49,Good,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 06:00 PM,2020,3,29,18,10.8,45,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 07:00 PM,2020,3,29,19,9.9,41,Good,9,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 08:00 PM,2020,3,29,20,11.4,48,Good,13,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 09:00 PM,2020,3,29,21,12.7,52,Moderate,14,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 10:00 PM,2020,3,29,22,15.8,59,Moderate,19,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-29 11:00 PM,2020,3,29,23,16.9,61,Moderate,18,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 12:00 AM,2020,3,30,0,16.4,60,Moderate,16,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 01:00 AM,2020,3,30,1,13.2,53,Moderate,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 02:00 AM,2020,3,30,2,12.6,52,Moderate,12,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 03:00 AM,2020,3,30,3,11.3,47,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 04:00 AM,2020,3,30,4,11.1,46,Good,11,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 05:00 AM,2020,3,30,5,9.5,40,Good,8,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 06:00 AM,2020,3,30,6,9.7,40,Good,10,UG/M3,1 Hr,Valid
Lima,PM2.5 - Principal,2020-03-30 07:00 AM,2020,3,30,7,10.8,45,Good,12,UG/M3,1 Hr,Valid
